review,label
个人感觉 条件 差 房间 服务 到位 钥匙 大堂 刷卡 楼下 KTV 吵 总体 感觉 便宜 没好 货 边上 星宇 大酒店 真的 物超所值,0
汉庭 这家 房间 特别 内部 物品 摆放 勉强 别扭 住 不太 但据 服务 人员 这家 地理位置 价格 别家 高 块钱 地理位置 特别 陕西 南路 地铁 步行 分钟 样子 行李 段距离 真的 不短 总体 性价比 不太 满意,0
checkin 房 打开门 发现 客人 入住 女士 尴尬 电话 联络 前台 更换 太 接受 解释 本来 预留 房间 电话 联络 不到 接受 说法 电话 开机 点 酒店 我用 信用卡 担保 换 房间 发现 无烟 房 电话 联络 告知 吸烟 既然如此 设 无烟 房 我定 高级 大床 房 发现 冲凉 房 卫生间 分开 冲凉 房在 房间 角落 不管怎么 努力 水 会流 房间 洗澡水 温度 就度 宽带 速度 不错,0
高级 大床 房 超级 无量 洗脸盆 卧室 里 淋浴房 卧室 里 一大早 睡醒 有人 电动 钻 施工 修理 价格 偏高 携程 价 优势 前台 价 便宜 客人 所付 房前 携程 低,0
酒店 性价比 差住 无数 酒店 算是 差 服务 差 设施 差 房间 骚扰电话 卫生间 淋浴 门 创意 毛子 住 估计 喜欢 骚扰电话 建议 选择 酒店,0
设施 较差 服务 意识 低下 半夜 走廊 中 喧闹 无比 空气 极差 房间 潮湿 阴暗 只上,0
楼 ktv 吵 前台 服务 退房 时 莫名其妙 国外 长途费 房间内 宽带 有个 adsl 猫,0
天津 星 尔特 大酒店 丢失 金项链 一条 未能 找回 客人 洗澡时 摘下 放在 床头柜 走时 忘记 丢失,0
月 日 携程网 入住 条件 太差 达 不到 四星级 标准 东西 陈旧 卫生间 水龙头 完竟 关不上 浴缸 漆面 掉 估计 十年 前 四星级 下次 入住 宾馆 反馈 年月日 酒店 正式 挂牌 四星级 酒店 年 年 装修 四个 楼层 客房 档次 设备 新旧 程度 用户 下次 入住 选择 新装修 房间,0
酒店设施 陈旧 卫生条件 很差 电视 酒店 道路 特难 找 携程 酒店 劝业场 钱 说近 不近 酒店 保安 服务 热情 房间 晚上 问 前台 要根 网线 上网 告知 上网 免费 收 钱 网吧 多钱 真 黑 劝 别定 酒店 后悔 死,0
酒店 位置 偏僻 实在 好找 酒店 设施 想象 商务酒店 差距 卫生 干净 程度 莫泰如家 差 远 房间 里 烟味 极重 宽带 上网 速度 极慢 计划 住 两天 房间 第二天 退 房,0
一家人 过年 订 两天 两个 套间 图个 清净 除夕 下午 患 感冒 晚上 房间 里 空调 不热 声音 奇响 第二天 只能 提前 离开 酒店 位置 偏僻 没车 出不来 象 游乐场 设施 冬天 开放 不知 夏天,0
至少 阶段 酒店 适合 居住 携程 提供 信息 未能 真实 酒店 情况 遗憾,0
感觉 环境 服务 位 房间 洗浴 设施 发黄 改善,0
这家 酒店 做 评比 入住 家中 最差 差 差 差 日 入住 酒店 住 商务 大床 房 房间 面积 洗手间 洗浴 门 简单 浴帘 毛巾 硬件 设施 改变 最令 气愤 两件 事情 入住 房间 发现 网线 接头 不好 打电话 前台 送来 事先 告诉 急事 半个 小时 人影 电话 真晕 楼层 高 吃晚饭 回来 打电话 有人 第二天 赶早 八点 飞机 头天 晚上 morningcall 早上 点 第二天 醒来 一看 幸亏 平时 起床 点 真 想象 结帐 时问 服务员 男生 早 一脸茫然 话 显得 特别 无辜 气个 半死 飞机 过多 计较 地去 拦车 飞机 想 提醒 无论是 旅游 商务 出差 选择 这家 店 服务质量 太 差 真的 丢 燕莎 店 面子 燕莎 一店 档次,0
房间 重 味道 调整 空调 排风 噪声 很大 第三次 换 还过得去 房间 服务业 专业 态度 冷淡 早餐 岛 品种 优点 价格 算是 便宜 华侨城 多点 价格 难 找到 合适 地方,0
前台 服 待客 耐 子 住 酒店 人士 教 度 不好 忙 服房 他施 算是,0
位置 旁边 菜市场 味道 到达 下雨 前台 混乱 分钟 态度 倒 还好 房间 舒服 走廊 味道 这家 店 印象 降 套,0
大年初一 入住 酒店 装修 不错 前台 服务 一位 男生 态度 冷淡 感觉 希望 入住 探亲 晚上 住 订 标准 房 开口 加钱换 好点 房间 价去 要出 四百多 选择 酒店 住 他家 地方 偏 房间 房间 一百元 连锁 酒店 装修 不错 床 舒服 下次 肯定 住 这家 实惠 网上 送 迷你 免费 植物园 前台 交代 事情 网上 肯定,0
住 唯一 山景 水景 双 景观 宾馆 抬头 窗外 观 泰山 石 俯首 脸盆 赏 黄河水 热水 开 放 分钟 色如 浓茶 一张 中国 历史 沧桑 写字台 想 流泪 房间 异味 窗户 锁 打电话 服务员 开窗 分钟 服务员 态度 效率 太低 解释 人少 忙不过来,0
房 不及 复合地板 走廊 地空 分体 房 窗外 即路 喊 狗叫 汽 高音喇叭 法 睡程 推荐 星 酒店 欺 嫌 我程 信任 大打折扣,0
酒店 靠近 天目湖 湖畔 酒店 内部 环境 一住 走廊 气味 令人 反感 房间 寝具 干净 卫生间 气味 令人作呕 挂壁 空调 漏水 前台 接待 小姐 态度 之好 客房 服务 大嫂 太差 希望 携程 相关 领导 有空 视查 建议 天目湖 南山 竹海 游客 住 天目湖 宾馆 入住 南山 竹海 度假村 景区 空气 极佳 挂 三星 四星 标准,0
连云港 出差 住 两天 建议 理由 酒店 空调 小时 上午 点到点 空调 热水 很差 水量 接近 小孩 尿 尿 要放 长时间 投诉 前台 前台 多放 会儿 房间 地毯 脏四 卫生间 浴缸 不用 酒店 浴缸 浴帘 缝隙 太大一 洗澡 卫生间 水五 酒店 KTV 洗浴 晚上 骚扰电话 问要 按摩 免费 注册 网站 导航 宾馆 索引 服务 携程 诚聘 英才 代理 合作 广告业务 Copyrightctripcomallrightsreserved,0
酒店 位置 偏 交通 出租车 拒载 情况 酒店 告知 携程 客人 提前 退房 事实 不符 情况 舒服 希望 酒店 改正 宾馆 反馈 年月日 客人 渠道 预订 入住 酒店 下午 点前 退房 酒店 退房 时间 晚 小时,0
地段 不错 一家 星级宾馆 设施 实在 不敢恭维 卫生间 住 标间 房间 一点 卫生间 实在 太小 打开门 转个 身 困难 卫生间 地方 倒 还好 一点 想 住 地方 自助餐 不错 内容 味道 不错 特别 虾,0
华天 管理 一家 打着 四星 旗号 三星 设施 三星 服务 酒店,0
忘记 东西 打电话 两次 回复 我用 信息 联络 依赖 运费 宾馆 附送 运费 附送 服务台 不好,0
没见 差 四星 酒店 建议 千万别 住离 银滩 很远 远 环境 服务 差得 没法 提了,0
房间 狭窄 简陋 酒店 外观 倒 不错 旅游景点 度假型 酒店 结帐 时 客人 前台 大声 争执 酒店 毛巾 弄脏了 赔偿 实在 小家子气 总体 性价比 不高,0
优点 房间 宽敞 洗浴 不错 水 缺点 门口 门童 SB 箱子 帮忙 连门 开 投诉 崇洋媚外 韩国 狗 见到 主人 鄙视 韩国 人提 箱子 小费 阿溅 标间 苍天 大堂 左传 走米 右转 走米 左传 右转 走米 提 大箱子 上楼 烂 酒店 电梯 门童 帮忙 出租车 全是 黑车 偏 不到 出租车 投诉 机场 块 高速 费 骗,0
酒店 我订 经济 单间 房间 可怜 房间 床 空间 挂 衣柜 占据 大部分 空间 做 柜子 破 地方 价钱 像是 宰,0
三月 这家 酒店 入住 没想到 骗 睡 半夜 房间 空调 嗒 嗒 地响 不停 象 拖拉机 打电话 前台 服务员 描述 个响 法 电话 拿到 空调 旁边 听 电工 修修 零晨点 晕死 早餐 时 最烂 早餐 街边 地摊 下次 入住 切忌 切忌 宾馆 反馈 年月日 感谢您 对本 酒店 提出 宝贵意见 空调 噪音 个别现象 服务 不周 之处 请谅解 西餐 意见 西餐厅 装修 整改 西餐 菜式 下次 入住 满意 期待 光临,0
前台 服务态度 酒店设施 简单 陈旧 感觉 二星 比不上 房间 隔音 效果 不好 外面 卡拉 ok 声音 听 清清楚楚 晚上 失眠 听听 歌 宾馆 反馈 年月日 尊敬 宾客 感谢您 光临 提出 宝贵 意见 酒店 房间 设施 设备 简约 时尚 前提 隔音 改造 工程 完善 中 会以 优质 服务 舒适 客房 便利 商务 环境 迎接 光临,0
真的 吵 特意 安静 房间 听不见 外面 交通 声音 走廊 里 声音 一清二楚 我要 商务 大床 感觉 很小 算 干净 电视 机顶盒 诧异 上海,0
教会 附属 招待所 房间 床 硬 舒适 糟糕 夜晚 嘈杂 窗外 半山 路上 飙车 令人 难以 入睡 前台 服务态度 冷淡 一楼 餐厅 服务 迟缓 老头 作 服务生 脸色苍白 面 无表情 仿佛 感觉 象是 来到 阴间 吃饭 恐怖 一千多元 便宜 下次 肯定 住,0
早餐 迄今为止 见到 最差 绝无仅有 还好 几个 鸡蛋 稍微 安慰 一下肚子 地毯 好像 次 描绘 地毯 污垢,0
服务态度 不好 换个 房间 换 弄 最差 住,0
隔音 太 差 稍微 大点 声三和板 传音 效果 黄金周 价格 平时 一倍 上当 感觉 特别 结帐 时 听到,0
入住 宾馆 失望 环境 差 房间 招待所 正个 房间 充满 一股 下水道 味道 早晨 赶紧 逃走,0
房间 冷 受不了 服务员 那条 被子 足足 半小时 电话 好几个 那床 木板 硬 洗澡 水 热气 店 实在 差劲 免费 住,0
缺点 房间 狭小 毛巾 更换 不勤 毛巾 异味 儿不太 干净 窗户 房间内 霉味 很浓 矿泉水 装置 前台 服务员 态度 宽带 速度 太慢,0
价格 公正 明明 携程网 写 住 晚上 第二天 结帐 时 告知 预付 订金 没人 告知 价格 付 订金 时 无人 告知 收钱 收钱 时 小姐 钱 客人 手上 抢过去 早餐 入住 时 携程 写 双早 告知 早餐 要元人 房内 标明 桑拿 足 浴室 找 半天 找到 问 前台 找 告知 桑拿 足 浴室 设立 卡拉 OK 室 价格 公正 元场 上海 歌城 黄金周 价格 酒店 好路 一路上 颠簸 车子 费油 离合器 挂掉 路上 指路牌 奉劝 住客 携程网 确认 价格 打电话 酒店 确认 价格 携程网 价格 酒店 价格 相差 甚元 不知 携程 更新 资料,0
位置 行 旁边 超市 唯一 不爽 入住 不到 小时 行程 有变 退房 称收 半天 房租 入住 吃饭 不肯 让步 真 郁闷 住 石歧,0
上海 商务 成本 越来越 高 差 酒店 不错 评价 吃 早餐 难吃 住床 特别 舒服 行打 走段 路 提醒 前台 服务 特别 差,0
工人 宿舍 改造 旁边 施工 吵 酒店 设施,0
酒店 所在位置 隐蔽 网上 订单 客人 价格便宜 房间 硬件 设施 服务 差些 房子 空调 二手 贴着 大头照 前台 爱理不理 囊中羞涩 酒店 第二天 换 不远 天财 酒店 不错 价格,0
太 搞笑 住 酒店宾馆 收 停车费 唯独 东 宾馆 收 停车费 事先 当兵 收 停车费 时 破口大骂 先震 四晕 八素 发懵时 一鼓作气 骂 声音 特大 一副 要钱 要命 一条 架势 闹 收费 直犯 晕 收费 方法 供 拄 这家 宾馆 借鉴 方法 模仿 未 交费 纯属 侥幸 感想 一经 发表 评论 观点 字差 奉劝 住店 前 三四 行,0
上网 无线 停车 隔壁 地下 停车场 具说 转人 看管 提心吊胆 晚上,0
酒店 位置 偏远 地址 打车 送到 地址 地方 希望 酒店 房间 格调 前卫 也许 年轻人 接受,0
感觉 便宜 房间 窗户 房间 太小 里 办公 地点 很近 京东方,0
酒店 装修 颜色 实在 恐怖 黄 红 橙色 真的 难看 装修 旧 只能 讲究 点,0
单人间 小到 不行 仅够 转身 感觉 住 盒子 里 压抑 厕所 异味 难以忍受 每次 回去 开门 臭味 扑鼻而来 开门 通风 无济于事,0
位置 偏 三层 小楼 实在 图片 不符 出门 走 分钟 路口 出租车 宾馆 电梯 饭菜 实在 太 难吃 送餐 房间 加收 服务费 早上 早餐 花 一份 端上来 包子 碗 粥 鸡蛋 杯 牛奶 牛奶 热 凉 服务员 加热 分钟 端 凉 蒸锅 蒸 微波炉 个星 推荐,0
携程 房间 浴室 设施 大堂 前台 有人 出租车 早餐 不好,0
住 这家 酒店 这家 酒店 住 酒店 中 最差 一家 一点 不值 携程 预定 两间 两晚 住宿 下午 拿到 楼 房间 发现 卫生间 排气扇 坏 无窗 换 一间 发现 灯 坏 服务员 房间 帮 修理 晚上 点 回来 发现 灯 没修 坏 服务员 修理 师傅 下班 找个 台灯 总算 住 朋友 楼 房间 打电话 房间 淋浴器 坏 管子 淋浴 头 出水 找 服务员 换 房间 服务员 两个 房间 只好 住 一晚 第二天 一早 退房 结帐 时 携程 联名 信用卡 付款 服务员 一堆 单子 我塞 兜里 走 发现 开发票 打电话 朋友 帮 酒店 发票 酒店 服务员 拒绝 ＂ 结帐 时 开发票 过后 补开 ＂ 朋友 酒店 负责人 电话 回答 这位 酒店 负责人 ＂ 随便 税 投诉 ＂ 办法 只好 打电话 求助 携程 携程 答复 更是 凉到 脚 携程 回复 ＂ 电话 酒店 酒店 办法 ＂ 天凉心 更凉 想 请问 信任 携程网 服务 服务商 携程 白金 贵宾 明白 贵在 酒店 失望 携程 绝望,0
美美 百,0
退房 时 发票 急于 飞机 时间 理论 留下 一张 名片 名片 联系方式 发票 寄 收到 发票 害得 出差费 报销,0
总体 宾馆 满意 前台 服务 差劲 电脑系统 半个 小时 办成 入住 爱 搭 不理 入住 发现 房间 整理 催促 几次 床单 枕套 白色 黄色 清洁 人员 漂白 白色 退房 好久 入住 预定 房型 升级 付钱 据理力争 免费 升级 情况 武定 路 那家 发生,0
附合 三星 标准 电梯 灯光 昏暗 房间 隔音 奇差 房间 装修 陈旧 地毯 较脏 小形 吧台 冰箱 保龄球 游泳池 设施 形同虚设 早餐 很差 特别 入住 离店 未能 有幸 听到 服务员 一句 谢谢 住 最差 四星 酒店,0
酒店 早餐 品种 太 少 味道 早餐 牛奶 鲜奶 果汁 房间 送餐 倒 还行 特别 块 水果 沙拉 要点 一份,0
酒店 特色 房间 前台 明明 刷 两天 预 授权 服务员 做 房卡 月 至少 住 太平洋 每次 至少 天 每次 做 房卡 事情 发生 楼层 电话 坏 办法 前台 区 每次 害 跑 大堂 重 做 房卡 服务 气愤,0
真的 不好,0
酒店 卫生 亲切 简单 干净 隔音 效果 差 夜里 隔壁 叫声 吵醒 声音 太大 隔 张纸 建议 酒店 改善,0
入住 标房 B 大厅 电梯 里 异味 房间 里 桌子 擦 干净 洗浴 间 装潢 设备 太旧 早饭 很差 不值 补充 点评 年月日 点评 入住 上当 估计 yangming 点评 托,0
住 天 环境 不错 房间 周围环境 安静 晚上 吵 服务 差 住 房间 门锁 坏 房卡 打不开 大堂 换 次 来回 跑 弄 每次 进不去 晚上 答应 帮 换 房间 回来 再搬 房卡 回来 却说 房间 找 经理 换 旁边 马路 床头 窗 住 C 区 幢 楼 整楼 人住 经理 一句 话 空房间 住 C 区住 空楼 搞 凌晨 点 一点 诚意 商量 第二天 住 阳朔 遍地 客栈,0
於 入住 天 豪华 大床 房间 空间 少 配合 建筑 格式 而放低 床铺 房有 椅子 操作 坐在 地上 腰酸背痛 不速 很快 早上 房服 生客 法 晚上 一服 生告 早上 服生 答过 有房 於 坐 晚上 延至 下午 退房 服生 回答 因客 住 百家 酒店 第一次 拒 服生 太差 客人 想 位置 西街 很近 逛街 购物 找 食物 吃,0
第一次 用协程 预定 宾馆 宾馆 发现 实际上 房价 比用 协程 预定 便宜 一间 房间 感觉 空间 第二天 发觉 皮肤 痒痒 感觉 出差 无论是 价位 住宿 环境 相 住宿 条件 算是 杭州 估计 住 汉廷,0
房间 卫生间 连在一起 晚上 睡觉 心理 阴影 最贵 房间 水床 房 起码 格个 屏风 大床 房 一塌糊涂 鸡笼 里 房间 卫生间 格 成本 高,0
设施 大堂 服务 笑容,0
酒店 里 服务态度 超差 餐厅 里 服务员 素质 差 人去 吃饭 菜单 写 酸菜鱼 块 告诉 服务员 心想 正好 点 菜 付钱 告诉 酸菜鱼 钱 倒 明 一个劲 鼓吹 烧 好吃 郁闷 本来 住 三天 第二天 早就 退 房间 超烂 酒店,0
房间 设施 质量 房间 很大 平方 感觉 温馨 酒店 价格 不算 实惠,0
房 设施 简陋 客人 冷清 没落 象样 温泉 早餐 有人 吃 开火 下次 选择,0
先说 优点 装修 新 房间 很大 房间 灯光 家具 不错 星 水平 山庄 处 位置 风景优美 整体 布局 设计 体现 水平 缺点 管理水平 农村 招待所 一大早 空调 没电 服务员 外面 关 房间 开关 打电话 服务员 开关 打开 早上 点 不到 客人 退房 服务员 持 对讲机 楼道 里 吵醒 楼层 甜梦 声音 跟前 台 讲 山庄 可贵 宁静 搅扰 荡然无存 要命 温泉 水 看不出 温泉 脏 山脚下 湖 里头 抽上来 湖水 调温 泡 看着 那一池 专用 浑浊 温泉水 谅 泡久 宾馆 反馈 年月日 感谢您 选择 颐和 温泉 度假 山庄 享受 美好 假期 重视 您提 宝贵意见 做 调查 房间 空调 电源 一事 当天 早上 一位 客人 温泉 区 泡温泉 路边 灯泡 小心 打烂 电路 湿水 自动 断电 保护 客人 保障 酒店客房 区内 采用 最新 电路 技术 由电房 总 控制 酒店 房间 门口 电源开关 设施 酒店 任何人 情况 关闭 已有 客人 入住 房间 设施 颐和 温泉 度假 山庄 温泉 极热 型 氡 温泉 氡 温泉 无味 颜色 淡黄 更好 配合 按摩 效果 温泉 池 采用 浅棕色 浅黄色 鹅卵石 铺垫 光线 折射 客人 干净 错觉 放心 体会 温泉 带来 美好 享受 服务员 正确 对讲机 现象 管理 疏忽 事情 相关 教育 感谢您 提出 宝贵意见 建议 努力 改进 细节 度过 美好 难忘 假期,0
本来 要订 衢州 酒店 临时 告知 房改 国际 酒店 入住 行政 房 房间 昏暗 潮气 重 股子 霉味 卫生间 毛巾 脏兮兮 泛着 黄床 可怕 睡觉时 感觉 躺 硬 木板 翻身 使劲 免得 咯 骨头 汗 入住 时 酒店 房间 窗户 关 窗帘 拉 太晚 入住 第二天 早起 检查 睡觉 整晚 听到 外面 车水马龙 喧嚣 汽笛声 强忍 一晚 第二天 清晨 发现自己 开着 窗子 睡 一整夜 一问 同行 老板 遭遇 汗 恐怖 跟前 台要 熨斗 熨 衣板 告知 全 酒店 一套 同行 老板 只能 共用 一套 老板 等不及 服务生 帮忙 次日 穿 衬衫 交给 洗衣房 晕 小姐 改敲 房门 问 会晕 衣服 帮忙 熨 瀑布 汗 酒店 服务生 提出 建议 败给 宾馆 反馈 年月日 尊敬 客人 您好 翻话 犹如 一声 响雷 很大 触动 深刻 明白 服务 内涵 工作 到位 带来 不快 慎重 道歉 提出 意见 对照 整改 一点 床 四星 标准 统一 配置 不知 存 个例 现象 希望 下次 机会 交流,0
招待所 两样 下次 再也 不去 价格 还贵 携程 推荐 酒店 糊弄,0
服务 差 入住 一个月 更换 床单,0
失望 北京 价格 住宿 条件 宾馆 建筑 好像 商务楼 连接 部 电梯 一道 墙 隔开 部 商务楼 用部 住宿 房间 享受 感觉 住 凑合 周边 餐饮 超市 不太,0
感觉 这家 酒店 服务 不好 预订 住 第二天 退房 我点 吃饭 回来 时 进不了 门 明明 半小时 时间 锁门 真让人 恼火 前台 解释 房卡 手机 放 消磁 明明 手机 裤子 口袋 房卡 上衣 前台 找 理由 开脱 真的 过分 住 一间 豪华 大床 间 第二天 早上 很早 对面 装修 干嘛 乱哄哄 吵 休息 不好 第二天 装修 前一天 安排 房间 莫名其妙 三星级 感觉 档次 差 远 卫生间 太 简陋 毛巾 浴巾 陈旧 马桶 很难 下水 睡衣 很脏 穿 免费 刮胡刀 电视机 打不开 服务员 弄 半天 出差 住 宾馆 第一次 碰到 档次 酒店 想 呼市 住 一家,0
月份 住 网上 评价 不错 发现 总体 感觉 脏 月份 北方 天气 房间内 苍蝇 下午 打死 两只 第二天 早上 发现 房间内 一只 可怕 晚上 睡前 打死 一只 蚊子 睡 时 一只 骚扰 半夜 迷迷糊糊 睡着 不知 蚊子 咬 血 补充 点评 年月日 房间内 难闻 味道 前台 服务员 服务 不错,0
位置 稍 偏好 曲阜 本来 地方 房间 设施 陈旧,0
字差 招待所 水平 地毯 很葬 卫生间 陈旧 补充 点评 年月日 离三孔 一段距离 停车位 号称 装修 布置 儒家 风格 无论如何 曲阜 宾馆 水平,0
交通 娱乐 环境 太差 太吵 晚上 骚扰电话 实在 太多 酒店 隔绝 骚扰电话 住客 姓名 外来 电话 阻挡,0
这家 酒店 服务 不好 刁难 顾客 明明 刷卡 不让 刷卡 逼迫 顾客 付 现钞 客房 价格 偏高 建议 酒店 携程 清单 中 取消,0
重庆 朋友 渡假 型星 帮 领导 订 肠子 都悔青 楼道 窄 房间 特色 近星 价格 东楼 楼 改 退 东楼 房 服务 比较满意 酒店 硬件 配套 差,0
出差 重庆 千万别 酒店 各位朋友 原因 请 参考 主楼 东楼 分开 步行 分钟 游泳池 服务设施 主楼 修 管道 酒店 住 三天 热水 龙头 出水 成喷 状态 服务态度 温和 解决 傻笑 房间 保险柜 摆设 酒店 位置 打车 房间内 物品 花钱 茶叶 水等能 理解 市内电话 付费 感觉 这家 酒店 星级 标准,0
距离 机场 客房 点式住宅 式 丽 景房 房间 卫生间 马马虎虎 热水 不错 房间 设施 装修 感觉 陈旧 卫生状况 号称 室内 恒温 游泳池 开放 游泳衣 晚上 客人 旁边 房间 吵闹 总 环境 较差,0
前台 接待 态度生硬 楼道 内因 剧组 脏乱 不堪 房间 内部 面积 很大 大床 房 家具 粗糙 咖啡 送 矿泉水 绿茶 电吹风 打电话 房间内 地毯 很脏 沙发 黑黑的 水渍 床 硬 独立 空调 热风 太 浴室 简陋 廉租房 早餐 很差 荷包蛋 食物 饮料 标签,0
电话 接受 携程 客户 信用卡 酒店 负责人 确认 回答 pos 机坏 卡 携程 预定 退房 结帐 时 亲眼看见 用卡 支付 退房 时 新来 携程 预定 拒绝 用卡预 授权 骗 酒店 勾结 客户 携程 倒闭 结帐 时 携程 客户 提供 消费 明细 发票 最终 临时 做 解释 携程 报帐 原因 提供 之间 交易 影响 公司 报效 明细 解决 难用 携程网 请 重视,0
晚上 搔扰 电话 比较烦 饭菜 质量 不好 价格 相符合,0
房间 脏 地毯 年代 东西 令人 难以忍受 早餐 旅行团 酒店 管理 自助 早餐 抢 早餐 抢 盘子 空 很多年 没见 阵势,0
差 建议 推出 携程网 推荐 用户 强烈建议,0
正月初 四带 女儿 入住 横店 国贸 大厦 感觉 不好 一是 旧 设施 陈旧不堪 开水器 脏兮兮 接触不良 烧水 害怕 空调 中央空调 调 风速 象 拖拉机 开 天亮 二是 脏 地毯 颜色 浴巾 黑 硬 诚信 携程 订 三人房 酒店 时 房间 打扫 这倒 先进 洗 脸 外出 游览 景点 洗脸 时 毛巾 洗漱 用品 挂 毛巾架 酒店 服务员 放 三条 毛巾 反正 在意 第二天 退房 时 问 三条 破 毛巾 可气 当天 服务员 确认 放进去 耐 心致 解释 弄 丢 三条 丢 偷 这帮 猪 服务员 实在 太 侮辱 人格 留 电话 接到 酒店 道歉 电话,0
前台 服务 规范 我订 间 房 每间 房价 前台 入住 时 每间房 押金 收 据理力争 降 退房 时 一间 房 床单 污点 赔 交涉 算了 每次 希望 出示 有没有 一人,0
入住 checkin 小时 checkout 分钟 预定 豪标 B 面江 房间 饭店 讯息 有误 支 面崖 房 出示 携程 确认 讯息 前台 找 携程 解决 这辈子 再来 这间 酒店 住 宾馆 反馈 年月日 感谢您 点评 意见 提高 服务水平 起到 非常重视 带来 不便 表示歉意 并会 讯息 沟通 前台 服务 速度 态度 改进,0
评价 花 稻好 偏僻 酒店 酒店 规模 小房间 勉强 窗口 对面 不到 米 破旧 居民楼 性价比 好像 太差 付 星级 豪华酒店 价格 商务 套房 实在 性价比 不高 宾馆 反馈 年月日 尊敬 客人 感谢您 对星逸 酒店 提出 宝贵意见 星逸 酒店 国家旅游局 核定 四星 精品 商务酒店 希望 优质 服务 体验 细致入微 彰显 尊贵 感受,0
日 预定 人大 床房 到达 前台 时 先说 预定 问单 人大 床房 价 回答 禁愕 告诉 携程 预定 前台 小姐 只好 按元 房间 表面 隔壁 房间 说话声 入睡 服务员 房间 现象 只好 捂着 被子 强迫 睡,0
几次 入住 感觉 服务质量 下降 房价 含早 早餐 送 餐厅 就餐 感觉 不错 上菜 份量 少 下次 南通 换 一家 试试,0
失望 我定 豪华 单人间 想想 价格 不错 一看 太 失望 房型 差 大门 一开 大床 洗手间 设在 床子 极小 北 不伦不类 便携 衣橱 难以忍受 晚上 中央空调 外机 窗外 响个 不休 实在 难以 入睡 打电话 抱怨 第一次 予以 理会 第二次 抱怨 实在 空调 声音 折腾 入眠 先说 房间 换 终于 答应 换成 豪华 商务 房 豪华 商务 房 豪华 单人间 天地 差别 没话说 你定 豪华 商务 房 宾馆 再也 补充 点评 年月日 床子 极小 应为 窗子 极小,0
泰山 远 环境 价格 不符 漂亮 外观 陈旧 破烂 内里 隔音 极差,0
晚上 点钟 到达 宾馆 前台 一名 女服务员 告诉 接到 携程 传真 订单 态度恶劣 标准间 只能 住 套间 携程 取得联系 前台 翻 翻 管理 混乱 订单 告诉 入住 可笑 至极 这名 服务员 房间 标准间 标准间 楼边 房间 很小 每间房 高高 耸立着 大柱子 客房 服务员 冷冰冰 客人 送 物品 房间 表达 写意 时 服务员 板着脸 扭头 建议 酒店 应 单据 管理 服务员 业务 培训,0
nan,0
房间 差点 热水 早餐 品种 少 房价 贵,0
夜里 空调 房间 窗户 热 早上 空调 冷害 两个 感冒 问 酒店 怎么回事 酒店 威海市 酒店 电力局 晚上 给关 怀疑 解释 停电 停电 空调 搬 国际 海景 城 酒店 公寓 发生 停 空调 现象 酒店 海边 远 走路 最少 分钟,0
退房 时 前台 服务员 态度 极差 同事 想办 如家 会员卡 收了员 冷嘲热讽 补充 点评 年月日 月份 入住 家 快捷酒店 石家庄 大石桥 店 同事 服务员 发生 点 愉快 点评 时说 想法 想到 酒店 领导 对此 非常重视 此事 做 及时处理 电话 表示歉意 征询 意见 同事 感动 同事 出差 住 如家 希望 如家越 办越 宾馆 反馈 年月日 感谢 李先生 如家 支持 感谢您 大石桥 店 提出 宝贵 建议 希望 一如既往 支持 大石桥 店 监督 服务质量 感谢,0
房间 可怜 价格 地方 条件 好多,0
酒店 不务正业 奉劝 管理层 心思 用到 正 地方,0
只能 住 住 硬件 环境 没什么 点评 免费 注册 网站 导航 宾馆 索引 服务 携程 诚聘 英才 代理 合作 广告业务 Copyrightctripcomallrightsreserved,0
自助餐 自助 方式 经济 菜 刷卡 麻烦 酒店 员工 礼让 客人 首次 遇见 想 服务员 拥挤 感觉 请 入住 汉爵,0
缺点 服务员 太少 忙 能排 大队 用餐 酒店 外面 吃 索性 提供 早餐 房间 狭小 卫生纸 供应 充足 优点 交通,0
携程 预定 到达 酒店 时 前台 预定 成功 房型 高价位 房间 打电话 携程 沟通 分钟 终于 房间 气死 先 不理 携程 投诉 态度 比较满意 答应 入住 给予 免费 升级 高 一级 房间 第二次 区别 酒店 一种 房间 便宜 房间 数量 少 诶 地理位置 算 凑合 门口 几个 停车位 三环 边上 中关村 远 想到 中关村 办事 北京电视台 北外 中国青年政治学院 北京理工大学 中央民族大学 很近 地方 办事 住 价格 算 搞 活动 一间 数量 房间 硬件 住 床上 几根 头发 算了 不算什么 总体 感觉 凑合 性价比 不错,0
很差 餐厅 发现 当初 携程 预定 时 双早 兑现 几位 早餐 吃 结账 走 宾馆 太 改进,0
星级 酒店 一间 很差 招待所 早餐,0
酒店 门面 实在 太小 旁边 走过 发现 路上 酒店 相比 更是 相提并论 前台 服务员 态度 不好 形容 住 经济 间 介绍 相差 甚远 估计 平米 样子 经济 间 布局 紧凑 多余 一点点 空间 剩下 住 两天 唯一 发现 交通 便利 优点 发现,0
